,Country/Region,Modified_Date,ConfirmedCases,Fatalities
3653,Iraq,2020-03-16,124,10
3654,Iraq,2020-03-17,154,11
3655,Iraq,2020-03-18,164,12
3656,Iraq,2020-03-19,192,13
3657,Iraq,2020-03-20,208,17
3658,Israel,2020-01-22,0,0
3659,Israel,2020-01-23,0,0
3660,Israel,2020-01-24,0,0
3661,Israel,2020-01-25,0,0
3662,Israel,2020-01-26,0,0
3663,Israel,2020-01-27,0,0
3664,Israel,2020-01-28,0,0
3665,Israel,2020-01-29,0,0
3666,Israel,2020-01-30,0,0
3667,Israel,2020-01-31,0,0
3668,Israel,2020-02-01,0,0
3669,Israel,2020-02-02,0,0
3670,Israel,2020-02-03,0,0
3671,Israel,2020-02-04,0,0
3672,Israel,2020-02-05,0,0
3673,Israel,2020-02-06,0,0
3674,Israel,2020-02-07,0,0
3675,Israel,2020-02-08,0,0
3676,Israel,2020-02-09,0,0
3677,Israel,2020-02-10,0,0
3678,Israel,2020-02-11,0,0
3679,Israel,2020-02-12,0,0
3680,Israel,2020-02-13,0,0
3681,Israel,2020-02-14,0,0
3682,Israel,2020-02-15,0,0
3683,Israel,2020-02-16,0,0
3684,Israel,2020-02-17,0,0
3685,Israel,2020-02-18,0,0
3686,Israel,2020-02-19,0,0
3687,Israel,2020-02-20,0,0
3688,Israel,2020-02-21,1,0
3689,Israel,2020-02-22,1,0
3690,Israel,2020-02-23,1,0
3691,Israel,2020-02-24,1,0
3692,Israel,2020-02-25,1,0
3693,Israel,2020-02-26,2,0
3694,Israel,2020-02-27,3,0
3695,Israel,2020-02-28,4,0
3696,Israel,2020-02-29,7,0
3697,Israel,2020-03-01,10,0
3698,Israel,2020-03-02,10,0
3699,Israel,2020-03-03,12,0
3700,Israel,2020-03-04,15,0
3701,Israel,2020-03-05,20,0
3702,Israel,2020-03-06,37,0
3703,Israel,2020-03-07,43,0
3704,Israel,2020-03-08,61,0
3705,Israel,2020-03-09,61,0
3706,Israel,2020-03-10,83,0
3707,Israel,2020-03-11,109,0
3708,Israel,2020-03-12,131,0
3709,Israel,2020-03-13,161,0
3710,Israel,2020-03-14,193,0
3711,Israel,2020-03-15,251,0
3712,Israel,2020-03-16,255,0
3713,Israel,2020-03-17,337,0
3714,Israel,2020-03-18,433,0
3715,Israel,2020-03-19,677,0
3716,Israel,2020-03-20,705,0
3717,Italy,2020-01-22,0,0
3718,Italy,2020-01-23,0,0
3719,Italy,2020-01-24,0,0
3720,Italy,2020-01-25,0,0
3721,Italy,2020-01-26,0,0
3722,Italy,2020-01-27,0,0
3723,Italy,2020-01-28,0,0
3724,Italy,2020-01-29,0,0
3725,Italy,2020-01-30,0,0
3726,Italy,2020-01-31,2,0
3727,Italy,2020-02-01,2,0
3728,Italy,2020-02-02,2,0
3729,Italy,2020-02-03,2,0
3730,Italy,2020-02-04,2,0
3731,Italy,2020-02-05,2,0
3732,Italy,2020-02-06,2,0
3733,Italy,2020-02-07,3,0
3734,Italy,2020-02-08,3,0
3735,Italy,2020-02-09,3,0
3736,Italy,2020-02-10,3,0
3737,Italy,2020-02-11,3,0
3738,Italy,2020-02-12,3,0
3739,Italy,2020-02-13,3,0
3740,Italy,2020-02-14,3,0
3741,Italy,2020-02-15,3,0
3742,Italy,2020-02-16,3,0
3743,Italy,2020-02-17,3,0
3744,Italy,2020-02-18,3,0
3745,Italy,2020-02-19,3,0
3746,Italy,2020-02-20,3,0
3747,Italy,2020-02-21,20,1
3748,Italy,2020-02-22,62,2
3749,Italy,2020-02-23,155,3
3750,Italy,2020-02-24,229,7
3751,Italy,2020-02-25,322,10
3752,Italy,2020-02-26,453,12
3753,Italy,2020-02-27,655,17
3754,Italy,2020-02-28,888,21
3755,Italy,2020-02-29,1128,29
3756,Italy,2020-03-01,1694,34
3757,Italy,2020-03-02,2036,52
3758,Italy,2020-03-03,2502,79
3759,Italy,2020-03-04,3089,107
3760,Italy,2020-03-05,3858,148
3761,Italy,2020-03-06,4636,197
3762,Italy,2020-03-07,5883,233
3763,Italy,2020-03-08,7375,366
3764,Italy,2020-03-09,9172,463
3765,Italy,2020-03-10,10149,631
3766,Italy,2020-03-11,12462,827
3767,Italy,2020-03-12,12462,827
3768,Italy,2020-03-13,17660,1266
3769,Italy,2020-03-14,21157,1441
3770,Italy,2020-03-15,24747,1809
3771,Italy,2020-03-16,27980,2158
3772,Italy,2020-03-17,31506,2503
3773,Italy,2020-03-18,35713,2978
3774,Italy,2020-03-19,41035,3405
3775,Italy,2020-03-20,47021,4032
3776,Japan,2020-01-22,2,0
3777,Japan,2020-01-23,1,0
3778,Japan,2020-01-24,2,0
3779,Japan,2020-01-25,2,0
3780,Japan,2020-01-26,4,0
3781,Japan,2020-01-27,4,0
3782,Japan,2020-01-28,7,0
3783,Japan,2020-01-29,7,0
3784,Japan,2020-01-30,11,0
3785,Japan,2020-01-31,15,0
3786,Japan,2020-02-01,20,0
3787,Japan,2020-02-02,20,0
3788,Japan,2020-02-03,20,0
3789,Japan,2020-02-04,22,0
3790,Japan,2020-02-05,22,0
3791,Japan,2020-02-06,45,0
3792,Japan,2020-02-07,25,0
3793,Japan,2020-02-08,25,0
3794,Japan,2020-02-09,26,0
3795,Japan,2020-02-10,26,0
3796,Japan,2020-02-11,26,0
3797,Japan,2020-02-12,28,0
3798,Japan,2020-02-13,28,1
3799,Japan,2020-02-14,29,1
3800,Japan,2020-02-15,43,1
3801,Japan,2020-02-16,59,1
3802,Japan,2020-02-17,66,1
3803,Japan,2020-02-18,74,1
3804,Japan,2020-02-19,84,1
3805,Japan,2020-02-20,94,1
3806,Japan,2020-02-21,105,1
3807,Japan,2020-02-22,122,1
3808,Japan,2020-02-23,147,1
3809,Japan,2020-02-24,159,1
3810,Japan,2020-02-25,170,1
3811,Japan,2020-02-26,189,2
3812,Japan,2020-02-27,214,4
3813,Japan,2020-02-28,228,4
3814,Japan,2020-02-29,241,5
3815,Japan,2020-03-01,256,6
3816,Japan,2020-03-02,274,6
3817,Japan,2020-03-03,293,6
3818,Japan,2020-03-04,331,6
3819,Japan,2020-03-05,360,6
3820,Japan,2020-03-06,420,6
3821,Japan,2020-03-07,461,6
3822,Japan,2020-03-08,502,6
3823,Japan,2020-03-09,511,10
3824,Japan,2020-03-10,581,10
3825,Japan,2020-03-11,639,15
3826,Japan,2020-03-12,639,16
3827,Japan,2020-03-13,701,19
3828,Japan,2020-03-14,773,22
3829,Japan,2020-03-15,839,22
3830,Japan,2020-03-16,825,27
3831,Japan,2020-03-17,878,29
3832,Japan,2020-03-18,889,29
3833,Japan,2020-03-19,924,29
3834,Japan,2020-03-20,963,33
3835,Jordan,2020-01-22,0,0
3836,Jordan,2020-01-23,0,0
3837,Jordan,2020-01-24,0,0
3838,Jordan,2020-01-25,0,0
3839,Jordan,2020-01-26,0,0
3840,Jordan,2020-01-27,0,0
3841,Jordan,2020-01-28,0,0
3842,Jordan,2020-01-29,0,0
3843,Jordan,2020-01-30,0,0
3844,Jordan,2020-01-31,0,0
3845,Jordan,2020-02-01,0,0
3846,Jordan,2020-02-02,0,0
3847,Jordan,2020-02-03,0,0
3848,Jordan,2020-02-04,0,0
3849,Jordan,2020-02-05,0,0
3850,Jordan,2020-02-06,0,0
3851,Jordan,2020-02-07,0,0
3852,Jordan,2020-02-08,0,0
3853,Jordan,2020-02-09,0,0
3854,Jordan,2020-02-10,0,0
3855,Jordan,2020-02-11,0,0
3856,Jordan,2020-02-12,0,0
3857,Jordan,2020-02-13,0,0
3858,Jordan,2020-02-14,0,0
3859,Jordan,2020-02-15,0,0
3860,Jordan,2020-02-16,0,0
3861,Jordan,2020-02-17,0,0
3862,Jordan,2020-02-18,0,0
3863,Jordan,2020-02-19,0,0
3864,Jordan,2020-02-20,0,0
3865,Jordan,2020-02-21,0,0
3866,Jordan,2020-02-22,0,0
3867,Jordan,2020-02-23,0,0
3868,Jordan,2020-02-24,0,0
3869,Jordan,2020-02-25,0,0
3870,Jordan,2020-02-26,0,0
3871,Jordan,2020-02-27,0,0
3872,Jordan,2020-02-28,0,0
3873,Jordan,2020-02-29,0,0
3874,Jordan,2020-03-01,0,0
3875,Jordan,2020-03-02,0,0
3876,Jordan,2020-03-03,1,0
3877,Jordan,2020-03-04,1,0
3878,Jordan,2020-03-05,1,0
3879,Jordan,2020-03-06,1,0
3880,Jordan,2020-03-07,1,0
3881,Jordan,2020-03-08,1,0
3882,Jordan,2020-03-09,1,0
3883,Jordan,2020-03-10,1,0
3884,Jordan,2020-03-11,1,0
3885,Jordan,2020-03-12,1,0
3886,Jordan,2020-03-13,1,0
3887,Jordan,2020-03-14,1,0
3888,Jordan,2020-03-15,8,0
3889,Jordan,2020-03-16,17,0
3890,Jordan,2020-03-17,34,0
3891,Jordan,2020-03-18,52,0
3892,Jordan,2020-03-19,69,0
3893,Jordan,2020-03-20,85,0
3894,Kazakhstan,2020-01-22,0,0
3895,Kazakhstan,2020-01-23,0,0
3896,Kazakhstan,2020-01-24,0,0
3897,Kazakhstan,2020-01-25,0,0
3898,Kazakhstan,2020-01-26,0,0
3899,Kazakhstan,2020-01-27,0,0
3900,Kazakhstan,2020-01-28,0,0
3901,Kazakhstan,2020-01-29,0,0
3902,Kazakhstan,2020-01-30,0,0
3903,Kazakhstan,2020-01-31,0,0
3904,Kazakhstan,2020-02-01,0,0
3905,Kazakhstan,2020-02-02,0,0
3906,Kazakhstan,2020-02-03,0,0
3907,Kazakhstan,2020-02-04,0,0
3908,Kazakhstan,2020-02-05,0,0
3909,Kazakhstan,2020-02-06,0,0
3910,Kazakhstan,2020-02-07,0,0
3911,Kazakhstan,2020-02-08,0,0
3912,Kazakhstan,2020-02-09,0,0
3913,Kazakhstan,2020-02-10,0,0
3914,Kazakhstan,2020-02-11,0,0
3915,Kazakhstan,2020-02-12,0,0
3916,Kazakhstan,2020-02-13,0,0
3917,Kazakhstan,2020-02-14,0,0
3918,Kazakhstan,2020-02-15,0,0
3919,Kazakhstan,2020-02-16,0,0
3920,Kazakhstan,2020-02-17,0,0
3921,Kazakhstan,2020-02-18,0,0
3922,Kazakhstan,2020-02-19,0,0
3923,Kazakhstan,2020-02-20,0,0
3924,Kazakhstan,2020-02-21,0,0
3925,Kazakhstan,2020-02-22,0,0
3926,Kazakhstan,2020-02-23,0,0
3927,Kazakhstan,2020-02-24,0,0
3928,Kazakhstan,2020-02-25,0,0
3929,Kazakhstan,2020-02-26,0,0
3930,Kazakhstan,2020-02-27,0,0
3931,Kazakhstan,2020-02-28,0,0
3932,Kazakhstan,2020-02-29,0,0
3933,Kazakhstan,2020-03-01,0,0
3934,Kazakhstan,2020-03-02,0,0
3935,Kazakhstan,2020-03-03,0,0
3936,Kazakhstan,2020-03-04,0,0
3937,Kazakhstan,2020-03-05,0,0
3938,Kazakhstan,2020-03-06,0,0
3939,Kazakhstan,2020-03-07,0,0
3940,Kazakhstan,2020-03-08,0,0
3941,Kazakhstan,2020-03-09,0,0
3942,Kazakhstan,2020-03-10,0,0
3943,Kazakhstan,2020-03-11,0,0
3944,Kazakhstan,2020-03-12,0,0
3945,Kazakhstan,2020-03-13,4,0
3946,Kazakhstan,2020-03-14,6,0
3947,Kazakhstan,2020-03-15,9,0
3948,Kazakhstan,2020-03-16,10,0
3949,Kazakhstan,2020-03-17,33,0
3950,Kazakhstan,2020-03-18,35,0
3951,Kazakhstan,2020-03-19,44,0
3952,Kazakhstan,2020-03-20,49,3
3953,Kenya,2020-01-22,0,0
3954,Kenya,2020-01-23,0,0
3955,Kenya,2020-01-24,0,0
3956,Kenya,2020-01-25,0,0
3957,Kenya,2020-01-26,0,0
3958,Kenya,2020-01-27,0,0
3959,Kenya,2020-01-28,0,0
3960,Kenya,2020-01-29,0,0
3961,Kenya,2020-01-30,0,0
3962,Kenya,2020-01-31,0,0
3963,Kenya,2020-02-01,0,0
3964,Kenya,2020-02-02,0,0
3965,Kenya,2020-02-03,0,0
3966,Kenya,2020-02-04,0,0
3967,Kenya,2020-02-05,0,0
3968,Kenya,2020-02-06,0,0
3969,Kenya,2020-02-07,0,0
3970,Kenya,2020-02-08,0,0
3971,Kenya,2020-02-09,0,0
3972,Kenya,2020-02-10,0,0
3973,Kenya,2020-02-11,0,0
3974,Kenya,2020-02-12,0,0
3975,Kenya,2020-02-13,0,0
3976,Kenya,2020-02-14,0,0
3977,Kenya,2020-02-15,0,0
3978,Kenya,2020-02-16,0,0
3979,Kenya,2020-02-17,0,0
3980,Kenya,2020-02-18,0,0
3981,Kenya,2020-02-19,0,0
3982,Kenya,2020-02-20,0,0
3983,Kenya,2020-02-21,0,0
3984,Kenya,2020-02-22,0,0
3985,Kenya,2020-02-23,0,0
3986,Kenya,2020-02-24,0,0
3987,Kenya,2020-02-25,0,0
3988,Kenya,2020-02-26,0,0
3989,Kenya,2020-02-27,0,0
3990,Kenya,2020-02-28,0,0
3991,Kenya,2020-02-29,0,0
3992,Kenya,2020-03-01,0,0
3993,Kenya,2020-03-02,0,0
3994,Kenya,2020-03-03,0,0
3995,Kenya,2020-03-04,0,0
3996,Kenya,2020-03-05,0,0
3997,Kenya,2020-03-06,0,0
3998,Kenya,2020-03-07,0,0
3999,Kenya,2020-03-08,0,0
4000,Kenya,2020-03-09,0,0
4001,Kenya,2020-03-10,0,0
4002,Kenya,2020-03-11,0,0
4003,Kenya,2020-03-12,0,0
4004,Kenya,2020-03-13,1,0
4005,Kenya,2020-03-14,1,0
4006,Kenya,2020-03-15,3,0
4007,Kenya,2020-03-16,3,0
4008,Kenya,2020-03-17,3,0
4009,Kenya,2020-03-18,3,0
4010,Kenya,2020-03-19,7,0
4011,Kenya,2020-03-20,7,0
4012,"Korea, South",2020-01-22,1,0
4013,"Korea, South",2020-01-23,1,0
4014,"Korea, South",2020-01-24,2,0
4015,"Korea, South",2020-01-25,2,0
4016,"Korea, South",2020-01-26,3,0
4017,"Korea, South",2020-01-27,4,0
4018,"Korea, South",2020-01-28,4,0
4019,"Korea, South",2020-01-29,4,0
4020,"Korea, South",2020-01-30,4,0
4021,"Korea, South",2020-01-31,11,0
4022,"Korea, South",2020-02-01,12,0
4023,"Korea, South",2020-02-02,15,0
4024,"Korea, South",2020-02-03,15,0
4025,"Korea, South",2020-02-04,16,0
4026,"Korea, South",2020-02-05,19,0
4027,"Korea, South",2020-02-06,23,0
4028,"Korea, South",2020-02-07,24,0
4029,"Korea, South",2020-02-08,24,0
4030,"Korea, South",2020-02-09,25,0
4031,"Korea, South",2020-02-10,27,0
4032,"Korea, South",2020-02-11,28,0
4033,"Korea, South",2020-02-12,28,0
4034,"Korea, South",2020-02-13,28,0
4035,"Korea, South",2020-02-14,28,0
4036,"Korea, South",2020-02-15,28,0
4037,"Korea, South",2020-02-16,29,0
4038,"Korea, South",2020-02-17,30,0
4039,"Korea, South",2020-02-18,31,0
4040,"Korea, South",2020-02-19,31,0
4041,"Korea, South",2020-02-20,104,1
4042,"Korea, South",2020-02-21,204,2
4043,"Korea, South",2020-02-22,433,2
4044,"Korea, South",2020-02-23,602,6
4045,"Korea, South",2020-02-24,833,8
4046,"Korea, South",2020-02-25,977,10
4047,"Korea, South",2020-02-26,1261,12
4048,"Korea, South",2020-02-27,1766,13
4049,"Korea, South",2020-02-28,2337,13
4050,"Korea, South",2020-02-29,3150,16
4051,"Korea, South",2020-03-01,3736,17
4052,"Korea, South",2020-03-02,4335,28
4053,"Korea, South",2020-03-03,5186,28
4054,"Korea, South",2020-03-04,5621,35
4055,"Korea, South",2020-03-05,6088,35
4056,"Korea, South",2020-03-06,6593,42
4057,"Korea, South",2020-03-07,7041,44
4058,"Korea, South",2020-03-08,7314,50
4059,"Korea, South",2020-03-09,7478,53
4060,"Korea, South",2020-03-10,7513,54
4061,"Korea, South",2020-03-11,7755,60
4062,"Korea, South",2020-03-12,7869,66
4063,"Korea, South",2020-03-13,7979,66
4064,"Korea, South",2020-03-14,8086,72
4065,"Korea, South",2020-03-15,8162,75
4066,"Korea, South",2020-03-16,8236,75
4067,"Korea, South",2020-03-17,8320,81
4068,"Korea, South",2020-03-18,8413,84
4069,"Korea, South",2020-03-19,8565,91
4070,"Korea, South",2020-03-20,8652,94
4071,Kuwait,2020-01-22,0,0
4072,Kuwait,2020-01-23,0,0
4073,Kuwait,2020-01-24,0,0
4074,Kuwait,2020-01-25,0,0
4075,Kuwait,2020-01-26,0,0
4076,Kuwait,2020-01-27,0,0
4077,Kuwait,2020-01-28,0,0
4078,Kuwait,2020-01-29,0,0
4079,Kuwait,2020-01-30,0,0
4080,Kuwait,2020-01-31,0,0
4081,Kuwait,2020-02-01,0,0
4082,Kuwait,2020-02-02,0,0
4083,Kuwait,2020-02-03,0,0
4084,Kuwait,2020-02-04,0,0
4085,Kuwait,2020-02-05,0,0
4086,Kuwait,2020-02-06,0,0
4087,Kuwait,2020-02-07,0,0
4088,Kuwait,2020-02-08,0,0
4089,Kuwait,2020-02-09,0,0
4090,Kuwait,2020-02-10,0,0
4091,Kuwait,2020-02-11,0,0
4092,Kuwait,2020-02-12,0,0
4093,Kuwait,2020-02-13,0,0
4094,Kuwait,2020-02-14,0,0
4095,Kuwait,2020-02-15,0,0
4096,Kuwait,2020-02-16,0,0
4097,Kuwait,2020-02-17,0,0
4098,Kuwait,2020-02-18,0,0
4099,Kuwait,2020-02-19,0,0
4100,Kuwait,2020-02-20,0,0
4101,Kuwait,2020-02-21,0,0
4102,Kuwait,2020-02-22,0,0
4103,Kuwait,2020-02-23,0,0
4104,Kuwait,2020-02-24,1,0
4105,Kuwait,2020-02-25,11,0
4106,Kuwait,2020-02-26,26,0
4107,Kuwait,2020-02-27,43,0
4108,Kuwait,2020-02-28,45,0
4109,Kuwait,2020-02-29,45,0
4110,Kuwait,2020-03-01,45,0
4111,Kuwait,2020-03-02,56,0
4112,Kuwait,2020-03-03,56,0
4113,Kuwait,2020-03-04,56,0
4114,Kuwait,2020-03-05,58,0
4115,Kuwait,2020-03-06,58,0
4116,Kuwait,2020-03-07,61,0
4117,Kuwait,2020-03-08,64,0
4118,Kuwait,2020-03-09,64,0
4119,Kuwait,2020-03-10,69,0
4120,Kuwait,2020-03-11,72,0
4121,Kuwait,2020-03-12,80,0
4122,Kuwait,2020-03-13,80,0
4123,Kuwait,2020-03-14,104,0
4124,Kuwait,2020-03-15,112,0
4125,Kuwait,2020-03-16,123,0
4126,Kuwait,2020-03-17,130,0
4127,Kuwait,2020-03-18,142,0
4128,Kuwait,2020-03-19,148,0
4129,Kuwait,2020-03-20,159,0
4130,Kyrgyzstan,2020-01-22,0,0
4131,Kyrgyzstan,2020-01-23,0,0
4132,Kyrgyzstan,2020-01-24,0,0
4133,Kyrgyzstan,2020-01-25,0,0
4134,Kyrgyzstan,2020-01-26,0,0
4135,Kyrgyzstan,2020-01-27,0,0
4136,Kyrgyzstan,2020-01-28,0,0
4137,Kyrgyzstan,2020-01-29,0,0
4138,Kyrgyzstan,2020-01-30,0,0
4139,Kyrgyzstan,2020-01-31,0,0
4140,Kyrgyzstan,2020-02-01,0,0
4141,Kyrgyzstan,2020-02-02,0,0
4142,Kyrgyzstan,2020-02-03,0,0
4143,Kyrgyzstan,2020-02-04,0,0
4144,Kyrgyzstan,2020-02-05,0,0
4145,Kyrgyzstan,2020-02-06,0,0
4146,Kyrgyzstan,2020-02-07,0,0
4147,Kyrgyzstan,2020-02-08,0,0
4148,Kyrgyzstan,2020-02-09,0,0
4149,Kyrgyzstan,2020-02-10,0,0
4150,Kyrgyzstan,2020-02-11,0,0
4151,Kyrgyzstan,2020-02-12,0,0
4152,Kyrgyzstan,2020-02-13,0,0
4153,Kyrgyzstan,2020-02-14,0,0
4154,Kyrgyzstan,2020-02-15,0,0
4155,Kyrgyzstan,2020-02-16,0,0
4156,Kyrgyzstan,2020-02-17,0,0
4157,Kyrgyzstan,2020-02-18,0,0
4158,Kyrgyzstan,2020-02-19,0,0
4159,Kyrgyzstan,2020-02-20,0,0
4160,Kyrgyzstan,2020-02-21,0,0
4161,Kyrgyzstan,2020-02-22,0,0
4162,Kyrgyzstan,2020-02-23,0,0
4163,Kyrgyzstan,2020-02-24,0,0
4164,Kyrgyzstan,2020-02-25,0,0
4165,Kyrgyzstan,2020-02-26,0,0
4166,Kyrgyzstan,2020-02-27,0,0
4167,Kyrgyzstan,2020-02-28,0,0
4168,Kyrgyzstan,2020-02-29,0,0
4169,Kyrgyzstan,2020-03-01,0,0
4170,Kyrgyzstan,2020-03-02,0,0
4171,Kyrgyzstan,2020-03-03,0,0
4172,Kyrgyzstan,2020-03-04,0,0
4173,Kyrgyzstan,2020-03-05,0,0
4174,Kyrgyzstan,2020-03-06,0,0
4175,Kyrgyzstan,2020-03-07,0,0
4176,Kyrgyzstan,2020-03-08,0,0
4177,Kyrgyzstan,2020-03-09,0,0
4178,Kyrgyzstan,2020-03-10,0,0
4179,Kyrgyzstan,2020-03-11,0,0
4180,Kyrgyzstan,2020-03-12,0,0
4181,Kyrgyzstan,2020-03-13,0,0
4182,Kyrgyzstan,2020-03-14,0,0
4183,Kyrgyzstan,2020-03-15,0,0
4184,Kyrgyzstan,2020-03-16,0,0
4185,Kyrgyzstan,2020-03-17,0,0
4186,Kyrgyzstan,2020-03-18,3,0
4187,Kyrgyzstan,2020-03-19,3,0
4188,Kyrgyzstan,2020-03-20,6,0
4189,Latvia,2020-01-22,0,0
4190,Latvia,2020-01-23,0,0
4191,Latvia,2020-01-24,0,0
4192,Latvia,2020-01-25,0,0
4193,Latvia,2020-01-26,0,0
4194,Latvia,2020-01-27,0,0
4195,Latvia,2020-01-28,0,0
4196,Latvia,2020-01-29,0,0
4197,Latvia,2020-01-30,0,0
4198,Latvia,2020-01-31,0,0
4199,Latvia,2020-02-01,0,0
4200,Latvia,2020-02-02,0,0
4201,Latvia,2020-02-03,0,0
4202,Latvia,2020-02-04,0,0
4203,Latvia,2020-02-05,0,0
4204,Latvia,2020-02-06,0,0
4205,Latvia,2020-02-07,0,0
4206,Latvia,2020-02-08,0,0
4207,Latvia,2020-02-09,0,0
4208,Latvia,2020-02-10,0,0
4209,Latvia,2020-02-11,0,0
4210,Latvia,2020-02-12,0,0
4211,Latvia,2020-02-13,0,0
4212,Latvia,2020-02-14,0,0
4213,Latvia,2020-02-15,0,0
4214,Latvia,2020-02-16,0,0
4215,Latvia,2020-02-17,0,0
4216,Latvia,2020-02-18,0,0
4217,Latvia,2020-02-19,0,0
4218,Latvia,2020-02-20,0,0
4219,Latvia,2020-02-21,0,0
4220,Latvia,2020-02-22,0,0
4221,Latvia,2020-02-23,0,0
4222,Latvia,2020-02-24,0,0
4223,Latvia,2020-02-25,0,0
4224,Latvia,2020-02-26,0,0
4225,Latvia,2020-02-27,0,0
4226,Latvia,2020-02-28,0,0
4227,Latvia,2020-02-29,0,0
4228,Latvia,2020-03-01,0,0
4229,Latvia,2020-03-02,1,0
4230,Latvia,2020-03-03,1,0
4231,Latvia,2020-03-04,1,0
4232,Latvia,2020-03-05,1,0
4233,Latvia,2020-03-06,1,0
4234,Latvia,2020-03-07,1,0
4235,Latvia,2020-03-08,2,0
4236,Latvia,2020-03-09,6,0
4237,Latvia,2020-03-10,8,0
4238,Latvia,2020-03-11,10,0
4239,Latvia,2020-03-12,10,0
4240,Latvia,2020-03-13,17,0
4241,Latvia,2020-03-14,26,0
4242,Latvia,2020-03-15,30,0
4243,Latvia,2020-03-16,34,0
4244,Latvia,2020-03-17,49,0
4245,Latvia,2020-03-18,71,0
4246,Latvia,2020-03-19,86,0
4247,Latvia,2020-03-20,111,0
4248,Lebanon,2020-01-22,0,0
4249,Lebanon,2020-01-23,0,0
4250,Lebanon,2020-01-24,0,0
4251,Lebanon,2020-01-25,0,0
4252,Lebanon,2020-01-26,0,0
4253,Lebanon,2020-01-27,0,0
4254,Lebanon,2020-01-28,0,0
4255,Lebanon,2020-01-29,0,0
4256,Lebanon,2020-01-30,0,0
4257,Lebanon,2020-01-31,0,0
4258,Lebanon,2020-02-01,0,0
4259,Lebanon,2020-02-02,0,0
4260,Lebanon,2020-02-03,0,0
4261,Lebanon,2020-02-04,0,0
4262,Lebanon,2020-02-05,0,0
4263,Lebanon,2020-02-06,0,0
4264,Lebanon,2020-02-07,0,0
4265,Lebanon,2020-02-08,0,0
4266,Lebanon,2020-02-09,0,0
4267,Lebanon,2020-02-10,0,0
4268,Lebanon,2020-02-11,0,0
4269,Lebanon,2020-02-12,0,0
4270,Lebanon,2020-02-13,0,0
4271,Lebanon,2020-02-14,0,0
4272,Lebanon,2020-02-15,0,0
4273,Lebanon,2020-02-16,0,0
4274,Lebanon,2020-02-17,0,0
4275,Lebanon,2020-02-18,0,0
4276,Lebanon,2020-02-19,0,0
4277,Lebanon,2020-02-20,0,0
4278,Lebanon,2020-02-21,1,0
4279,Lebanon,2020-02-22,1,0
4280,Lebanon,2020-02-23,1,0
4281,Lebanon,2020-02-24,1,0
4282,Lebanon,2020-02-25,1,0
4283,Lebanon,2020-02-26,2,0
4284,Lebanon,2020-02-27,2,0
4285,Lebanon,2020-02-28,2,0
4286,Lebanon,2020-02-29,4,0
4287,Lebanon,2020-03-01,10,0
4288,Lebanon,2020-03-02,13,0
4289,Lebanon,2020-03-03,13,0
4290,Lebanon,2020-03-04,13,0
4291,Lebanon,2020-03-05,16,0
4292,Lebanon,2020-03-06,22,0
4293,Lebanon,2020-03-07,22,0
4294,Lebanon,2020-03-08,32,0
4295,Lebanon,2020-03-09,32,0
4296,Lebanon,2020-03-10,41,1
4297,Lebanon,2020-03-11,61,3
4298,Lebanon,2020-03-12,61,3
4299,Lebanon,2020-03-13,77,3
4300,Lebanon,2020-03-14,93,3
4301,Lebanon,2020-03-15,110,3
4302,Lebanon,2020-03-16,99,3
4303,Lebanon,2020-03-17,120,3
4304,Lebanon,2020-03-18,133,3
4305,Lebanon,2020-03-19,157,4
4306,Lebanon,2020-03-20,163,4
4307,Liberia,2020-01-22,0,0
4308,Liberia,2020-01-23,0,0
4309,Liberia,2020-01-24,0,0
4310,Liberia,2020-01-25,0,0
4311,Liberia,2020-01-26,0,0
4312,Liberia,2020-01-27,0,0
4313,Liberia,2020-01-28,0,0
4314,Liberia,2020-01-29,0,0
4315,Liberia,2020-01-30,0,0
4316,Liberia,2020-01-31,0,0
4317,Liberia,2020-02-01,0,0
4318,Liberia,2020-02-02,0,0
4319,Liberia,2020-02-03,0,0
4320,Liberia,2020-02-04,0,0
4321,Liberia,2020-02-05,0,0
4322,Liberia,2020-02-06,0,0
4323,Liberia,2020-02-07,0,0
4324,Liberia,2020-02-08,0,0
4325,Liberia,2020-02-09,0,0
4326,Liberia,2020-02-10,0,0
4327,Liberia,2020-02-11,0,0
4328,Liberia,2020-02-12,0,0
4329,Liberia,2020-02-13,0,0
4330,Liberia,2020-02-14,0,0
4331,Liberia,2020-02-15,0,0
4332,Liberia,2020-02-16,0,0
4333,Liberia,2020-02-17,0,0
4334,Liberia,2020-02-18,0,0
4335,Liberia,2020-02-19,0,0
4336,Liberia,2020-02-20,0,0
4337,Liberia,2020-02-21,0,0
4338,Liberia,2020-02-22,0,0
4339,Liberia,2020-02-23,0,0
4340,Liberia,2020-02-24,0,0
4341,Liberia,2020-02-25,0,0
4342,Liberia,2020-02-26,0,0
4343,Liberia,2020-02-27,0,0
4344,Liberia,2020-02-28,0,0
4345,Liberia,2020-02-29,0,0
4346,Liberia,2020-03-01,0,0
4347,Liberia,2020-03-02,0,0
4348,Liberia,2020-03-03,0,0
4349,Liberia,2020-03-04,0,0
4350,Liberia,2020-03-05,0,0
4351,Liberia,2020-03-06,0,0
4352,Liberia,2020-03-07,0,0
4353,Liberia,2020-03-08,0,0
4354,Liberia,2020-03-09,0,0
4355,Liberia,2020-03-10,0,0
4356,Liberia,2020-03-11,0,0
